recid,radate,assignmt,site,training,afdc,sex,class_tr,ojt_jsa,oth_serv,bdate,age,earnings,prevearn,married,pbhous,hsorged,black,hispanic,f2sms,wkless13,newern01,newern02,newern03,newern04,newern05,newern06,newern07,newern08,newern09,newern10,newern11,newern12,newern13,newern14,newern15,newern16,newern17,newern18,newern19,newern20,newern21,newern22,newern23,newern24,newern25,newern26,newern27,newern28,newern29,newern30,bifrsp,employed_01,employed_02,employed_03,employed_04,employed_05,employed_06,employed_07,employed_08,employed_09,employed_10,employed_11,employed_12,employed_13,employed_14,employed_15,employed_16,employed_17,employed_18,employed_19,employed_20,employed_21,employed_22,employed_23,employed_24,employed_25,employed_26,employed_27,employed_28,employed_29,employed_30,frac_months_employed,outcome,bfeduca,reasonsa,reasonsb,reasonsc,reject
320222,09/08/88,1,LC,1,0,0,1,0,0,02/19/63,25,11292,1800,0,0,1,0,0,0,0,340,340,340,291,291,291,583,583,583,432,432,432,0,0,0,108,108,108,225,225,225,593,593,593,739,739,739,453,453,453,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.89999998,1,15,Missing,Missing,Missing,Did not reject
320223,10/20/88,1,NE,0,0,1,1,0,0,02/12/63,25,12557,6720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,138,138,138,665,665,665,457,457,457,0,0,0,266,266,266,1096,1096,1096,1166,1166,1166,1193,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,.63333333,1,12,Transport Prob,No Other,Missing,Did not reject
320225,11/02/88,1,NE,1,0,0,0,1,0,12/27/52,35,2754,2444.656,0,0,1,0,0,1,0,66,66,60,66,64,66,64,66,66,64,66,64,66,66,60,66,64,66,196,771,621,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,.69999999,1,12,Missing,Missing,Missing,Did not reject
320226,06/09/89,1,IN,0,1,0,0,0,1,11/24/53,35,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Missing,Missing,Missing,Did not reject
320232,04/06/88,0,CV,0,0,0,0,0,1,03/30/24,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,Not Chosen,Other,Other,Did not reject
320234,01/12/89,0,MN,0,0,1,0,1,0,12/03/64,24,25938,2000,.33528507,0,0,0,0,1,0,850,941,911,941,691,311,0,669,798,772,798,798,721,798,772,798,772,937,1075,1041,1075,1041,1075,1075,971,1075,1041,1075,1041,1075,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.96666664,1,10,Missing,Missing,Missing,Did not reject
320235,02/01/89,1,NE,1,1,0,1,0,0,04/08/57,31,5124,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,28,209,209,209,318,318,318,279,279,279,477,477,477,397,397,397,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,.60000002,1,10,Missing,Missing,Missing,Did not reject
320239,10/25/88,0,NE,0,0,1,1,0,0,10/31/55,32,4151,4000,0,0,0,1,0,0,0,0,0,0,0,0,86,86,86,61,61,61,383,383,383,11,11,11,666,666,666,63,63,63,0,0,0,95,95,95,56,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,.73333335,1,10,Not Chosen,No Other,Missing,Did not reject
320240,02/16/88,1,CV,0,0,1,0,1,0,08/24/56,31,30863,5460,1,0,0,0,0,1,0,627,1175,1214,1175,1214,1214,1175,1214,1175,1214,1214,1096,1214,1175,1214,633,1041,1041,892,920,892,920,920,830,920,892,920,892,920,920,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,Missing,Missing,Missing,Did not reject
320246,01/04/89,1,IN,0,0,0,0,1,0,06/06/54,34,493,0,1,0,1,0,0,0,1,122,122,83,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16666667,0,12,Other,No Other,Missing,Did not reject
320247,05/11/88,1,IN,1,0,1,0,1,0,12/18/56,31,22281,6400,1,0,1,0,0,0,0,189,1664,1664,1664,363,363,363,256,256,256,795,795,795,1472,1472,1472,1303,1303,1303,0,0,0,72,72,72,823,823,823,924,924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,.89999998,1,12,Took Job,No Other,Missing,Did not reject
320249,12/09/88,1,SM,1,0,0,0,1,0,05/24/64,24,11370,72,1,0,1,0,0,0,0,0,0,0,214,214,214,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.89999998,1,12,Missing,Missing,Missing,Did not reject
320250,01/15/88,1,PR,1,0,1,0,0,1,03/09/53,34,330,5000,0,0,.68767726,1,0,0,.40733594,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16666667,0,17,Missing,Missing,Missing,Did not reject
320254,05/02/88,1,PR,1,0,0,0,1,0,01/19/66,22,11656,2444.656,0,0,0,1,0,1,0,628,0,0,0,1223,1223,1223,1048,1048,1048,1160,1160,1160,236,236,236,9,9,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,.53333336,1,11,Missing,Missing,Missing,Did not reject
320255,08/04/88,0,HF,1,0,1,0,0,1,08/17/43,44,2796,0,.33528507,.064312547,1,1,0,0,1,441,432,432,432,353,353,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.23333333,0,12,Jail,No Other,Missing,Did not reject
320256,03/07/88,0,IN,0,1,0,1,0,0,06/10/52,35,5892,0,0,0,1,0,0,0,1,0,0,0,298,298,298,499,499,499,397,397,397,301,301,301,0,0,0,83,83,83,386,386,386,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,.60000002,1,12,Other,Pregnant,No Other,Did not reject
320257,09/21/88,1,JK,0,0,1,0,1,0,10/31/48,39,1972,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,951,653,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,.1,0,11,Missing,Missing,Missing,Missing
320258,01/17/89,1,PR,1,0,1,0,0,1,02/13/61,27,37067,2814,1,0,1,0,1,1,1,1071,1071,1526,1526,1526,207,207,207,1688,1688,1688,931,931,931,1236,1236,1236,1410,1410,1410,1224,1224,1224,1146,1146,1146,1724,1724,1724,1649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,Missing,Missing,Missing,Did not reject
320259,01/26/89,0,SM,0,0,0,0,0,1,09/04/47,41,7934,900,1,1,1,0,0,0,1,508,508,704,704,704,534,534,534,534,534,534,534,534,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.46666667,0,12,Not Chosen,Control,Other,Did not reject
320260,08/24/88,1,CV,0,0,0,0,0,1,02/24/58,30,0,600,0,0,0,0,0,1,.53322983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,Other,Not Chosen,No Other,Did not reject
320264,03/11/88,1,PR,0,0,1,0,0,1,12/14/61,26,17718,680,0,0,1,0,0,0,0,2256,2256,2256,0,0,0,1252,1252,1252,2162,2162,2162,236,236,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.40000001,0,12,Missing,Missing,Missing,Did not reject
320265,10/24/88,0,NE,0,1,0,1,0,0,04/10/61,27,365,1540,0,1,0,0,0,0,0,73,73,13,13,13,38,38,38,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.36666667,0,09,Missing,Missing,Missing,Did not reject
320266,10/21/88,1,MT,1,0,1,0,1,0,08/18/60,28,1299,0,0,1,0,0,0,1,1,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,171,173,159,175,170,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,.23333333,0,10,Missing,Missing,Missing,Did not reject
320268,04/26/88,0,JK,0,0,1,0,1,0,04/11/58,30,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Missing,Missing,Missing,Did not reject
320269,02/24/89,1,IN,0,1,0,0,1,0,10/31/66,22,384,1600,0,0,1,1,0,1,0,39,95,95,95,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.23333333,0,12,Missing,Missing,Missing,Did not reject
320270,11/18/88,1,PR,1,0,1,0,0,1,10/17/63,25,2173,200,.33528507,0,1,0,1,0,1,76,0,0,0,152,152,152,0,0,0,547,547,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.23333333,0,12,Missing,Missing,Missing,Did not reject
320271,06/15/89,0,IN,0,0,0,0,1,0,06/08/62,27,34071,9406,1,0,1,0,0,0,0,688,688,688,1434,1434,1434,677,677,677,41,41,41,1299,1299,1299,1352,1352,1352,1672,1672,1672,1470,1470,1470,1362,1362,1362,1362,1362,1362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Missing,Missing,Missing,Did not reject
320274,04/08/88,0,IN,0,0,1,0,0,1,01/07/61,27,22900,4103.9111,0,0,1,0,0,0,0,826,826,692,692,692,701,701,701,656,656,656,964,964,964,710,710,710,743,743,743,614,614,614,851,851,851,811,811,811,1022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Control,No Other,Missing,Did not reject
320275,07/14/88,0,CC,0,0,0,0,0,1,10/12/62,25,19322,10200,0,0,1,0,1,0,0,139,139,526,526,526,651,651,651,683,683,683,585,585,585,501,501,501,633,633,633,1118,1118,1118,0,0,0,1247,1247,1247,1212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,.89999998,1,10,Not Chosen,No Other,Missing,Did not reject
320276,11/23/88,0,MN,0,0,1,0,1,0,04/29/45,43,1944,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,648,648,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,0,10,Missing,Missing,Missing,Did not reject
320278,03/02/89,0,CI,0,0,0,1,0,0,05/12/41,47,29970,2444.656,0,0,.71640396,0,1,1,0,803,803,803,934,934,934,879,879,879,996,996,996,888,888,888,1207,1207,1207,1223,1223,1223,1238,1238,1238,1488,1488,1488,334,334,334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,08,Entered Other School,Not Chosen,Control,Did not reject
320279,02/05/88,1,CC,1,0,1,0,0,1,10/12/54,33,25451,4103.9111,1,0,0,0,1,1,0,886,857,886,857,886,886,857,886,857,886,886,800,886,857,886,857,886,886,857,886,857,985,1063,960,514,0,0,1187,1227,1227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,.93333334,1,08,Missing,Missing,Missing,Did not reject
320280,09/15/88,1,CV,1,0,1,1,0,0,11/02/65,22,34320,11000,0,0,1,0,0,0,0,695,695,695,290,290,290,420,420,420,1841,1841,1841,0,0,0,0,0,0,0,0,0,518,518,518,3838,3838,3838,3838,3838,3838,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,.69999999,1,12,Missing,Missing,Missing,Did not reject
320283,12/09/88,1,IN,1,0,1,0,0,1,08/10/53,35,3378,4103.9111,0,0,0,0,0,0,1,302,302,302,162,162,162,29,29,29,133,133,133,383,383,383,105,105,105,0,0,0,12,12,12,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,.69999999,1,08,Missing,Missing,Missing,Did not reject
320284,02/09/88,1,CV,0,0,0,0,1,0,04/13/49,38,7174,300,1,0,0,0,0,0,1,55,0,0,0,26,26,26,125,125,125,38,38,38,739,739,739,332,332,332,159,159,159,954,954,954,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,.73333335,1,08,Other,Entered Other School,No Other,Did not reject
320286,08/25/88,1,CC,1,0,1,1,0,0,03/23/62,26,31801,4103.9111,1,0,0,0,1,0,0,1303,839,839,839,1495,1495,1495,1023,1023,1023,840,840,840,0,0,0,1266,1266,1266,1586,1586,1586,1337,1337,1337,1238,1238,1238,813,813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.89999998,1,11,Missing,Missing,Missing,Did not reject
320288,06/24/88,0,IN,0,0,1,0,1,0,08/16/59,28,15684,8000,0,0,1,0,0,0,0,1040,1040,1040,0,0,0,220,220,220,0,0,0,959,959,959,724,724,724,1005,1005,1005,427,427,427,696,696,696,157,157,157,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.80000001,1,11,Other,Other,No Other,Did not reject
320289,01/11/89,1,NE,1,1,0,1,0,0,04/17/60,28,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Missing,Missing,Missing,Did not reject
320290,03/17/88,1,LC,1,0,0,0,0,1,06/07/40,47,28826,8000,0,0,.71640396,0,0,1,0,128,248,240,248,248,240,248,1030,1180,1180,1066,1180,1142,1180,1142,1180,1180,1142,1180,1142,1180,1224,1145,1268,1227,1268,1227,1268,1268,1227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,Missing,Missing,Missing,Did not reject
320293,02/17/88,0,LC,0,0,0,0,0,1,04/03/48,39,16,650,0,0,.71640396,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.033333335,0,08,Not Chosen,No Other,Missing,Did not reject
320295,06/09/89,1,IN,1,1,0,0,1,0,06/08/61,28,36693,0,0,0,1,0,0,0,1,593,593,593,723,723,723,123,123,123,1553,1553,1553,1340,1340,1340,1351,1351,1351,1074,1074,1074,1590,1590,1590,1942,1942,1942,1942,1942,1942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Missing,Missing,Missing,Did not reject
320297,07/13/88,1,JK,0,0,1,1,0,0,03/29/51,37,27840,18200,1,0,1,0,0,0,0,0,0,554,554,554,1705,1705,1705,1549,1549,1549,1705,1705,1705,1973,1973,1973,1794,1794,1794,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,.60000002,1,11,Missing,Missing,Missing,Did not reject
320298,01/11/88,1,CC,0,0,0,0,1,0,11/28/44,43,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,Missing,Missing,Missing,Did not reject
320303,01/20/89,1,IN,1,0,0,1,0,0,02/15/27,61,3453,0,0,0,1,0,0,0,1,492,492,388,388,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,416,416,19,19,19,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,.36666667,0,12,Missing,Missing,Missing,Did not reject
320304,08/30/88,1,MN,0,0,1,1,0,0,03/12/61,27,68772,400,0,0,1,0,0,0,0,131,131,131,131,131,131,131,131,131,131,1107,1107,1107,3800,3800,3800,3478,3478,3478,4292,4292,4292,3494,3494,3494,4115,4115,4115,3302,3302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Other,No Other,Missing,Did not reject
320307,05/05/88,0,MD,0,0,1,0,1,0,07/23/63,24,19327,4800,0,0,1,0,0,1,0,0,0,0,0,0,2398,2860,2860,2583,461,0,0,0,0,437,129,0,0,0,0,603,775,750,550,592,1147,1147,1110,925,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,.53333336,1,12,Not Chosen,Control,No Other,Did not reject
320308,12/02/87,1,IN,1,0,1,0,1,0,09/26/51,36,0,8000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09,Missing,Missing,Missing,Did not reject
320309,02/12/88,1,OH,1,0,1,0,1,0,08/30/58,29,15092,2240,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,730,985,953,985,953,985,985,953,985,953,985,968,967,1071,1036,483,0,0,115,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,.56666666,1,10,Missing,Missing,Missing,Did not reject
320310,03/16/89,0,LC,0,0,1,0,0,1,09/26/42,46,10301,4518,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,339,438,424,438,667,806,806,780,807,781,910,837,756,837,675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,.5,1,12,Not Chosen,Not Chosen,No Other,Did not reject
320312,10/13/88,0,PR,0,1,0,1,0,0,12/09/50,37,2980,250,.21116078,0,1,1,0,0,1,23,23,0,0,0,0,0,0,216,216,216,762,762,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.26666668,0,09,Not Chosen,No Other,Missing,Did not reject
320313,01/21/88,1,IN,0,0,0,0,1,0,12/12/58,29,40,1808,0,0,1,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.06666667,0,12,Health Prob,No Other,Missing,Did not reject
320314,10/28/88,0,IN,0,1,0,0,0,1,09/14/58,30,9491,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,381,381,1313,1313,1313,1055,1055,1055,1244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,.33333334,0,10,Not Chosen,No Other,Missing,Did not reject
320316,10/18/88,1,SM,1,0,1,0,1,0,05/13/65,23,10417,9980,1,0,1,0,0,0,0,203,203,1703,1703,1703,1634,1634,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.26666668,0,12,Missing,Missing,Missing,Did not reject
320317,04/20/88,1,JK,1,1,0,0,1,0,02/20/59,29,8544,0,0,0,1,1,0,0,1,0,0,354,354,354,485,485,485,0,0,0,0,0,0,419,419,419,523,523,523,925,925,925,0,0,0,59,59,59,249,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,.63333333,1,13,Missing,Missing,Missing,Did not reject
320319,02/16/88,1,CV,0,0,1,0,1,0,06/23/49,38,62640,0,1,0,0,0,0,0,1,408,1620,1620,1620,2201,2201,2201,2761,2761,2761,2426,2426,2426,2335,2335,2335,2588,2588,2588,2738,2738,2738,1317,1317,1317,1188,1188,1188,2355,2355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,08,Took Job,Other,Other,Rejected JTPA
320324,09/08/88,0,OK,0,0,1,0,0,1,09/25/30,57,42097,0,0,0,1,1,0,1,1,0,0,0,0,0,274,1641,1696,1641,1696,1696,1641,1696,1641,1696,1696,1532,1696,1641,1696,699,2016,2016,1951,2016,1951,2016,2016,1821,2016,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.83333331,1,12,Missing,Missing,Missing,Did not reject
320325,03/25/88,0,OH,0,1,1,0,1,0,12/05/53,34,34321,200,0,0,0,0,0,1,0,1025,1059,1025,1059,1059,1025,1059,1025,1059,1059,956,1059,1025,1059,1025,1059,1059,1025,1061,1026,1061,1145,1309,1448,1402,1448,1402,1448,1448,1402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,Not Chosen,No Other,Missing,Did not reject
320327,12/21/87,0,PR,0,0,0,1,0,0,11/28/43,44,48,999,1,0,1,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,0,13,Control,Other,No Other,Did not reject
320328,07/31/89,1,IN,0,0,1,0,1,0,06/07/67,22,6790,7826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27,0,0,0,141,141,141,898,898,898,898,898,898,898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,.43333334,0,12,Changed Mind,No Other,Missing,Rejected JTPA
320329,04/03/89,0,MN,0,0,1,0,1,0,07/30/56,32,26533,700,0,0,1,0,0,0,0,1330,1330,1486,1486,1486,1796,1796,1796,0,0,0,659,659,659,783,783,783,394,394,394,0,0,0,1377,1377,1377,1210,1210,1210,758,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,.80000001,1,12,Missing,Missing,Missing,Did not reject
320330,11/02/88,0,NE,0,0,0,1,0,0,10/30/64,24,12991,3234,0,0,1,1,0,0,1,154,1237,1237,1237,599,599,599,183,183,183,661,661,661,159,159,159,433,433,433,147,147,147,78,78,78,232,232,232,825,825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Not Chosen,No Other,Missing,Did not reject
320331,02/16/88,0,LC,0,0,0,1,0,0,10/13/61,26,9192,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,114,692,692,692,784,784,784,898,898,898,864,864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.46666667,0,12,Not Chosen,No Other,Missing,Did not reject
320333,03/14/88,1,CV,0,0,0,0,1,0,02/14/63,25,1830,400,1,0,.71640396,0,0,0,1,471,471,471,0,0,0,139,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2,0,12,Missing,Missing,Missing,Did not reject
320334,01/21/88,0,MD,0,0,1,0,1,0,01/13/62,26,8056,5759,0,0,.68767726,0,0,0,0,114,114,768,768,768,44,44,44,0,0,0,415,415,415,143,143,143,267,267,267,676,676,676,68,68,68,119,119,119,328,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.89999998,1,15,Missing,No Other,Missing,Did not reject
320337,01/29/88,1,CV,1,0,0,1,0,0,09/06/64,23,25301,98,0,0,1,0,0,0,0,329,329,620,620,620,1083,1083,1083,966,966,966,641,641,641,1029,1029,1029,841,841,841,1208,1208,1208,888,888,888,721,721,721,652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Took Job,Took Job,Other,Did not reject
